release_id,task_id,family,source,execution_mode,model_alias,model_display_name,requested_model_id,provider,condition,passed,input_tokens,output_tokens,thoughts_tokens,total_tokens,opus_gene_source,subset,subset_memberships,source_run_id,source_segment,protocol,runner_seed,provider_sampling_seed,trial_count,manifest_sha256,skill_asset_set_sha256,opus_gene_asset_set_sha256,gemini_gene_asset_set_sha256
73d08c560817d745c8415927,T0538,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,418,114,0,532,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0539,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,378,82,0,460,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0540,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,428,182,0,610,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0541,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,364,118,0,482,evolved,opus_evolved252,full778;opus_evolved252,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0542,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,437,177,0,614,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0543,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,439,138,0,577,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0544,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,428,142,0,570,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0545,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,397,207,0,604,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0546,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,352,112,0,464,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0547,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,361,141,0,502,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0548,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,390,108,0,498,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0549,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,471,149,0,620,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0550,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,436,101,0,537,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0551,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,522,132,0,654,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0552,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,351,169,0,520,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0553,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,374,121,0,495,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0554,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,435,11050,0,11485,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0555,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,461,129,0,590,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0556,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,424,146,0,570,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0557,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,397,4822,0,5219,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0558,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,375,201,0,576,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0559,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,528,2831,0,3359,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0560,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,400,3877,0,4277,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0561,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,491,6816,0,7307,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0562,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,420,92,0,512,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0563,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,439,98,0,537,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0564,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,413,174,0,587,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0565,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,447,172,0,619,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0566,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,428,2605,0,3033,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0567,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,445,1336,0,1781,evolved,opus_evolved252,full778;opus_evolved252;common_evolved180,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0568,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,366,2630,0,2996,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0569,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,587,121,0,708,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0570,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,495,202,0,697,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0571,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,446,5502,0,5948,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0572,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,314,203,0,517,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0573,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,385,3564,0,3949,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0574,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,551,3197,0,3748,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
73d08c560817d745c8415927,T0575,math_reasoning,v3_solution_first,text_short_answer,sf_qwen_moe,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,SiliconFlow,no_context,0,358,118,0,476,reference_distilled,opus_reference_distilled526,full778;opus_reference_distilled526,v3_sf_nothink_qwen_778_4cond_20260618_2346,historical_777,legacy-v1,42,not_recorded,1,191587d6e35b794601c096e98133577ea497ab9e09936f6818d1b9e30a14264d,56cdc55579a77eaf315189edc69079bc16db7da3c225e97d2072a2ee52b637e0,edf8f37cb7db6d3dbdb629f53d1603b3814636144cd2498a27db37ccbe4e9f8a,506b6eac3f607319d0eadd8fe94e7be55f53f37a2635a0e98d6747276c536bdd
